address,amenity,city,lat,lon,name,tags,timestamp
"{'building': 'Building 9', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5T4', 'country': 'Canada', 'country_code': 'ca'}",construction,Abbotsford,49.057777,-122.31462690000001,AfterThoughts,"{'addr:housenumber': '3050', 'alt_name': 'AfterThoughts A Gourmet Dessert Restaurant', 'level': '0', 'construction': 'restaurant', 'cuisine': 'dessert', 'addr:street': 'Gladwin Road', 'addr:unit': '110'}",2019-08-07T01:30:54.000-07:00
"{'shop': 'Ellwood Centre', 'house_number': '31205', 'road': 'Maclure Road', 'suburb': 'East Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5E5', 'country': 'Canada', 'country_code': 'ca'}",cram_school,Abbotsford,49.054391100000004,-122.35852,GAMMA TUTORING CENTRE,"{'website': 'http://mobile.yp.ca/bus/British-Columbia/Abbotsford/Gamma-Tutoring-Centre/4446202.html', 'phone': '+1-604-756-0234', 'level': '1', 'addr:unit': '203'}",2018-04-03T13:28:10.000-07:00
"{'shop': 'Ellwood Centre', 'house_number': '31205', 'road': 'Maclure Road', 'suburb': 'East Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5E5', 'country': 'Canada', 'country_code': 'ca'}",cram_school,Abbotsford,49.0546997,-122.3591706,Learning Stars Art Academy,{'level': '1'},2018-04-01T02:23:46.000-07:00
"{'house_number': '32905', 'road': 'Ventura Avenue', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 6J3', 'country': 'Canada', 'country_code': 'ca'}",dojo,Abbotsford,49.0525686,-122.3117696,Excel Martial Arts,{'addr:unit': '4'},2018-07-23T10:08:29.000-07:00
"{'house_number': '2633', 'road': 'Montrose Avenue', 'neighbourhood': 'Historic Downtown Abbotsford', 'suburb': 'Babich', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3T5', 'country': 'Canada', 'country_code': 'ca'}",dojo,Abbotsford,49.04975570000001,-122.2907591,Re.pose,"{'shop': 'massage', 'old_name': 'West Coast Health Collective', 'level': '1', 'description': 'Counselling, Massage, Yoga', 'sport': 'yoga', 'addr:unit': 'A'}",2019-03-16T01:57:47.000-07:00
"{'house_number': '34100', 'road': 'South Fraser Way', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2C6', 'country': 'Canada', 'country_code': 'ca'}",dojo,Abbotsford,49.040177299999996,-122.2792725,Sun Hang Do Martial Arts,"{'website': 'http://sunhangdo.com', 'phone': '+1-604-852-4222', 'opening_hours': 'Mo-Fr 15:00-20:00; Sa 9:10-12:00', 'opening_hours:covid19': 'off', 'leisure': 'sports_centre', 'addr:unit': '6'}",2020-05-02T03:13:12.000-07:00
"{'amenity': 'I Love Martial Arts Mu Yae Sarang', 'house_number': '3033', 'road': 'Immel Street', 'neighbourhood': 'Lower Ten Oaks', 'suburb': 'Old Clayburn', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 4L3', 'country': 'Canada', 'country_code': 'ca'}",dojo,Abbotsford,49.057546,-122.27389860000001,I Love Martial Arts Mu Yae Sarang,"{'website': 'http://abbotsfordmartialarts.com', 'phone': '+1-604-776-0100', 'sport': 'karate', 'addr:unit': '330'}",2018-06-20T15:11:24.000-07:00
"{'amenity': 'Mamba Martial Arts Academy', 'road': 'Sunnyside Place', 'suburb': 'West Clearbrook', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 1T8', 'country': 'Canada', 'country_code': 'ca'}",dojo,Abbotsford,49.0468605,-122.3483787,Mamba Martial Arts Academy,"{'website': 'http://www.mambamma.com', 'phone': '+1-604-746-2622', 'sport': 'multi', 'addr:unit': '105'}",2018-06-20T15:12:01.000-07:00
"{'house_number': '33498', 'road': 'Bevan Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5G6', 'country': 'Canada', 'country_code': 'ca'}",driving_school,Abbotsford,49.0449281,-122.29560900000001,Integrity Driving School,"{'website': 'https://www.integritydrivingschool.ca/', 'phone': '+1-800-746-4957', 'addr:unit': '14'}",2019-02-20T02:49:53.000-08:00
"{'amenity': 'Young Drivers of Canada', 'house_number': '32700', 'road': 'South Fraser Way', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4M5', 'country': 'Canada', 'country_code': 'ca'}",driving_school,Abbotsford,49.0499564,-122.31828529999999,Young Drivers of Canada,"{'website': 'https://www.yd.com/locations/bc/abbotsford', 'addr:unit': '48', 'url': 'https://www.yd.com'}",2016-01-28T05:32:02.000-08:00
"{'amenity': 'Banquet Room', 'house_number': '33790', 'road': 'Essendene Avenue', 'neighbourhood': 'Historic Downtown Abbotsford', 'suburb': 'Babich', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2H1', 'country': 'Canada', 'country_code': 'ca'}",events_venue,Abbotsford,49.0486525,-122.28918540000001,Banquet Room,"{'website': 'https://www.newpassagetoindia.com/', 'phone': '+1-604-855-7100', 'level': '0', 'description': 'Banquet Hall entrance', 'entrance': 'yes', 'operator': 'New Passage to India'}",2019-02-19T15:37:48.000-08:00
"{'leisure': 'Rotary Stadium', 'road': 'Discovery Trail', 'neighbourhood': 'North Clearbrook', 'suburb': 'Fairfield', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5A9', 'country': 'Canada', 'country_code': 'ca'}",events_venue,Abbotsford,49.0616867,-122.3244631,Kiwanis Banquet Hall,"{'website': 'https://www.abbotsfordkiwanis.com/', 'phone': '+1-604-859-3134', 'level': '0', 'operator': 'Kiwanis Club of Abbotsford'}",2019-02-18T15:16:03.000-08:00
"{'amenity': 'Firehall 7 - Abbotsford Fire Dept', 'road': 'Old Clayburn Road', 'neighbourhood': 'Upper Ten Oaks', 'suburb': 'Old Clayburn', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 6W7', 'country': 'Canada', 'country_code': 'ca'}",fire_station,Abbotsford,49.06182620000001,-122.2554135,Firehall 7 - Abbotsford Fire Dept,{},2020-01-15T05:53:21.000-08:00
"{'amenity': 'B.C. Forest Service Air Tanker Base', 'road': 'Threshold Drive', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6C2', 'country': 'Canada', 'country_code': 'ca'}",fire_station,Abbotsford,49.0306328,-122.365321,B.C. Forest Service Air Tanker Base,"{'website': 'http://bcwildfire.ca', 'phone': '+1-604-852-1131', 'operator': 'BC Wildfire Service'}",2018-02-05T23:43:15.000-08:00
"{'tourism': 'International Friendship Garden & Cultural Gateway', 'house_number': '32320', 'road': 'George Ferguson Way', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6N4', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.054460299999995,-122.32907479999999,,{},2015-12-08T14:30:50.000-08:00
"{'tourism': 'Silverbrook U-catch Trout Farm', 'house_number': '1364', 'road': 'Bradner Road', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 1H8', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.0269034,-122.42680800000001,,{'fountain': 'aeration'},2019-01-17T20:46:11.000-08:00
"{'building': 'Gate House', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 0H5', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.0592221,-122.31566969999999,,{},2019-08-07T01:30:54.000-07:00
"{'tourism': 'Tuscan Farm Gardens', 'house_number': '6834', 'road': 'Mount Lehman Road', 'suburb': 'Mount Lehman', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 2G5', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.1266244,-122.38297469999999,,{},2018-07-15T23:33:55.000-07:00
"{'natural': 'Shandell Spring', 'road': 'Maclure Road', 'suburb': 'Fairfield', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V3G 7V7', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.06131970000001,-122.3128348,,"{'natural': 'spring', 'loc_name': 'Shandell Spring'}",2016-06-14T19:50:09.000-07:00
"{'tourism': 'Tuscan Farm Gardens', 'house_number': '6834', 'road': 'Mount Lehman Road', 'suburb': 'Mount Lehman', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 2G5', 'country': 'Canada', 'country_code': 'ca'}",fountain,Abbotsford,49.1261505,-122.3829785,,{},2018-07-15T23:33:56.000-07:00
"{'amenity': 'Abbotsford Regional Hospital & Cancer Centre', 'house_number': '32900', 'road': 'Marshall Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 0C2', 'country': 'Canada', 'country_code': 'ca'}",hospital,Abbotsford,49.037312799999995,-122.3115275,Abbotsford Regional Hospital and Cancer Centre;Main Entrance,{'entrance': 'main'},2015-07-23T16:07:54.000-07:00
"{'shop': 'Sevenoaks Shopping Centre', 'house_number': '32900', 'road': 'South Fraser Way', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5A1', 'country': 'Canada', 'country_code': 'ca'}",luggage_locker,Abbotsford,49.0489861,-122.3124652,,"{'payment:coins': 'yes', 'level': '0', 'fee': 'yes'}",2016-12-11T20:06:21.000-08:00
"{'amenity': 'Abbotsford Farm & Country Market', 'road': 'Pauline Lane', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3S1', 'country': 'Canada', 'country_code': 'ca'}",marketplace,Abbotsford,49.04786420000001,-122.29258,Abbotsford Farm & Country Market,"{'opening_hours': 'Apr-Oct: Sa 09:00-13:00;Nov-Dec 17:Sa 10:00-14:00;week 1-12/2: Sa 10:00-14:00', 'description': 'located in the parking lot', 'opening_hours:url': 'http://www.abbotsfordfarmandcountrymarket.com/when-n-where', 'website': 'https://afcm.ca/', 'operator': 'Abbotsford Farm & Country Market Society'}",2019-08-07T01:30:54.000-07:00
"{'office': 'Agrifair Arena (Indoor Riding Ring) & Agrifair Office', 'road': 'Discovery Trail', 'neighbourhood': 'North Clearbrook', 'suburb': 'Fairfield', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5A6', 'country': 'Canada', 'country_code': 'ca'}",marketplace,Abbotsford,49.066035299999996,-122.324949,Abbotsford Flea Market,"{'opening_hours': 'Su 06:00-16:00', 'website': 'http://www.abbotsfordfleamarket.com', 'phone': '+1-604-859-7540'}",2016-09-05T20:10:50.000-07:00
"{'amenity': 'Yoga and Meditation Studio', 'road': 'South Fraser Way', 'suburb': 'West Clearbrook', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 1T8', 'country': 'Canada', 'country_code': 'ca'}",meditation_centre,Abbotsford,49.0463884,-122.34850559999998,Yoga and Meditation Studio,"{'leisure': 'fitness_centre', 'sport': 'yoga'}",2016-06-13T22:36:29.000-07:00
"{'amenity': ""St Ann's Convent"", 'house_number': '2108', 'road': 'Ware Street', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3C2', 'country': 'Canada', 'country_code': 'ca'}",monastery,Abbotsford,49.040366999999996,-122.30424170000002,St Ann's Convent,"{'addr:housenumber': '2108', 'monastery:type': 'convent', 'phone': '+1-604-756-8882', 'community:gender': 'female', 'addr:street': 'Ware Street', 'addr:postcode': 'V2S 3C2', 'operator': 'Carmelite Missionary Sisters of St. Therese of the Child Jesus', 'building': 'detached', 'denomination': 'roman_catholic', 'religion': 'christian'}",2018-06-20T15:11:39.000-07:00
"{'house_number': '2518', 'road': 'Clearbrook Road', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 2Y2', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0479074,-122.3365449,QT Daycare,"{'description': 'QT Daycare Clearbrook Group Child Care 2½-5 years', 'addr:housenumber': '2518C', 'website': 'http://www.qtdaycareabbotsford.com', 'addr:street': 'Clearbrook Road', 'addr:postcode': 'V2T 2Y2'}",2015-12-16T20:52:54.000-08:00
"{'house_number': '3427', 'road': 'Clearbrook Road', 'suburb': 'East Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4P1', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.064366899999996,-122.3383905,PRAISE DAYCARE,{'phone': '+1-778-856-1718'},2018-06-20T15:11:52.000-07:00
"{'amenity': 'Maranatha KidsCare Daycare', 'house_number': '3580', 'road': 'Clearbrook Road', 'suburb': 'Fairfield', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6N3', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0667578,-122.3371851,Maranatha KidsCare Daycare,"{'opening_hours': 'Mo-Fr 06:30-18:00; Sa-Su,PH off', 'website': 'http://maranathakidscare.com', 'phone': '+1-604-859-8405'}",2019-09-02T22:08:26.000-07:00
"{'amenity': 'HandInHand', 'house_number': '33130', 'road': 'Bevan Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 6W9', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0417567,-122.3062162,HandInHand,"{'website': 'http://www.handinhand.ca/#!schoolagecare/c24pf', 'entrance': 'yes', 'phone': '+1-604-850-5293'}",2016-01-23T23:15:47.000-08:00
"{'amenity': 'Yorkdale Fine Arts Preschool', 'house_number': '2597', 'road': 'Bourquin Crescent East', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 1Y6', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.049026899999994,-122.3002702,Yorkdale Fine Arts Preschool,"{'alt_name': 'Yorkdale Preschool', 'website': 'http://yorkdalefineartspreschool.com', 'loc_name': 'Yorkdale Pre-School', 'phone': '+1-604-859-1090', 'addr:unit': '2'}",2018-06-20T15:10:48.000-07:00
"{'amenity': 'Olivet Church', 'house_number': '2630', 'road': 'Langdon Street', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3L2', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0499641,-122.33069950000001,Wings of Life Fine Arts Childcare,{'website': 'https://www.wingsoflifepreschool.ca/'},2019-02-20T18:19:21.000-08:00
"{'amenity': 'QT Daycare', 'house_number': '32034', 'road': 'Hillcrest Avenue', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 1S4', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0478222,-122.33623020000002,QT Daycare,"{'addr:housenumber': '32034', 'website': 'http://www.qtdaycareabbotsford.com', 'description': 'QT Daycare Hillcrest Multi-Age 1-6 years', 'addr:street': 'Hillcrest Avenue', 'addr:postcode': 'V2T 1S4', 'building': 'detached'}",2016-10-22T16:11:10.000-07:00
"{'amenity': 'The Learning Circle', 'house_number': '2525', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P8', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.047909999999995,-122.29405729999999,The Learning Circle,{'website': 'https://www.thelearningcirclechildcare.com/tlc-abbotsford-campus-tuition'},2019-08-07T01:30:54.000-07:00
"{'amenity': 'Contemporary Kids Learning Centre', 'house_number': '2621', 'road': 'Montrose Avenue', 'neighbourhood': 'Historic Downtown Abbotsford', 'suburb': 'Babich', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3T5', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.049532299999996,-122.29053490000001,Contemporary Kids Learning Centre,"{'addr:housenumber': '2621', 'website': 'http://contemporarykids.ca', 'opening_hours': 'Mo-Fr 06:00-18:00', 'addr:street': 'Montrose Avenue', 'entrance': 'yes', 'addr:postcode': 'V2S 3T5'}",2019-08-07T01:30:54.000-07:00
"{'house_number': '33575', 'road': 'Mayfair Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 1P6', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.04042670000001,-122.2940498,Little Leaders Childcare Centre,"{'phone': '+1-604-776-1404', 'age_group': '30mo to 5y'}",2018-02-09T04:59:57.000-08:00
"{'amenity': 'Kids Club Child Care Centre Ltd.', 'house_number': '35190', 'road': 'DeLair Road', 'suburb': 'Whatcom', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V3G 3B4', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.03438189999999,-122.24992560000001,Kids Club Child Care Centre Ltd.,"{'opening_hours': 'Mo-Fr 06:00-18:00; Sa,Su,PH off', 'website': 'http://www.kidsclubabbotsford.com', 'phone': '+1-604-556-7355'}",2019-09-02T22:08:26.000-07:00
"{'house_number': '31216', 'road': 'King Road', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6C2', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0307742,-122.3593379,Eco Kids Care,"{'addr:housenumber': '31216', 'addr:street': 'King Road', 'old_name': 'Tippytoes Preschool'}",2020-01-04T15:26:25.000-08:00
"{'amenity': 'Little Wonders Montessori Childcare & Preschool Ltd.', 'house_number': '36363', 'road': 'Auguston Parkway South', 'neighbourhood': 'Auguston', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V3G 2Y7', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0828986,-122.21861240000001,Little Wonders Montessori Childcare & Preschool Ltd.,"{'level': '0', 'addr:unit': '115'}",2016-10-06T09:21:34.000-07:00
"{'amenity': 'Global West Montessori', 'house_number': '3600', 'road': 'Townline Road', 'suburb': 'East Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 0G6', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.06873220000001,-122.35891200000002,Global West Montessori,"{'description': 'Preschool & Pre-K', 'website': 'http://www.globalwestmontessori.ca', 'phone': '+1-604-746-9022', 'addr:unit': '100'}",2018-06-20T15:12:31.000-07:00
"{'house_number': '3145', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4T5', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.05971629999999,-122.3169591,Gladwin Childcare Centre,"{'website': 'https://m.facebook.com/GladwinChildcare', 'phone': '+1-604-853-9084', 'after_school': 'yes', 'entrance': 'yes', 'url': 'http://apaonline.ca/gcc', 'denomination': 'pentecostal', 'religion': 'christian'}",2018-06-20T15:11:49.000-07:00
"{'amenity': 'Academics preKindergarten', 'house_number': '1785', 'road': 'Clearbrook Road', 'neighbourhood': 'North Poplar', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5X4', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.034408299999996,-122.33837549999998,Academics preKindergarten,"{'opening_hours': 'Mo-Fr 07:00-17:30', 'website': 'https://www.academicsprek.com/abbotsford-bc', 'phone': '+1-604-853-2332', 'addr:unit': '107'}",2019-02-18T15:21:30.000-08:00
"{'amenity': 'Country Bears Child Care Centre Inc', 'house_number': '2485', 'road': 'West Railway Street', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2E4', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0467973,-122.28790079999999,Country Bears Child Care Centre Inc,"{'entrance': 'yes', 'phone': '+1-604-864-6424', 'age_group': '2.5-5 y', 'addr:unit': '100'}",2018-02-09T04:59:55.000-08:00
"{'building': 'Rotary House', 'house_number': '3154', 'road': 'Clearbrook Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4N6', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0590438,-122.33749209999999,Upper Fraser Valley Developmental Preschool,"{'kindergarten': 'yes', 'website': 'http://upperfraservalleypreschool.homestead.com', 'phone': '+1-604-859-1436', 'age_group': '30 months-6 years', 'start_date': '1978'}",2018-02-09T04:59:53.000-08:00
"{'house_number': '33442', 'road': 'South Fraser Way', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2B5', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0492762,-122.2976459,newleaf learning & childcare,"{'opening_hours': 'Mo-Fr 07:30-17:00; Sa 08:00-15:00', 'website': 'http://www.newleafchildcare.ca', 'phone': '+1-604-613-1919', 'addr:unit': '120'}",2019-09-02T22:08:26.000-07:00
"{'amenity': 'Gladwin Heights United Church', 'road': 'Discovery Trail', 'suburb': 'Fairfield', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 8K2', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0648965,-122.3154726,Wind and Tide Preschool,"{'website': 'http://windandtide.com/about.locationdetails.php?locationID=18', 'phone': '+1-604-859-8799', 'url': 'http://windandtide.com'}",2018-06-20T15:12:03.000-07:00
"{'amenity': 'Small Beginnings Preschool', 'house_number': '2975', 'road': 'Bradner Road', 'suburb': 'Aberdeen', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 1K6', 'country': 'Canada', 'country_code': 'ca'}",childcare,Abbotsford,49.0562654,-122.4271843,Small Beginnings Preschool,"{'website': 'http://www.smallbeginningspreschool.ca', 'preschool': 'yes', 'phone': '+1-604-856-1017'}",2018-06-20T15:12:39.000-07:00
"{'house_number': '32900', 'road': 'Marshall Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 1K1', 'country': 'Canada', 'country_code': 'ca'}",motorcycle_parking,Abbotsford,49.037314,-122.31210729999998,,{},2016-06-29T20:18:06.000-07:00
"{'amenity': 'Abbotsford Regional Hospital & Cancer Centre', 'house_number': '32900', 'road': 'Marshall Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 0C2', 'country': 'Canada', 'country_code': 'ca'}",motorcycle_parking,Abbotsford,49.0370764,-122.31233219999999,,{},2016-06-29T20:18:06.000-07:00
"{'amenity': 'Bakerview Music Academy', 'house_number': '2285', 'road': 'Clearbrook Road', 'suburb': 'South Clearbrook', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 2X4', 'country': 'Canada', 'country_code': 'ca'}",music_school,Abbotsford,49.04361710000001,-122.33784979999999,Bakerview Music Academy,"{'addr:housenumber': '2285', 'website': 'http://www.bakerviewmusic.ca', 'education': 'music', 'addr:street': 'Clearbrook Road', 'addr:postcode': 'V2T 2X4'}",2015-12-16T20:53:11.000-08:00
"{'house_number': '2669', 'road': 'Langdon Street', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3L3', 'country': 'Canada', 'country_code': 'ca'}",music_school,Abbotsford,49.0509724,-122.33157890000001,Studio 2000,"{'website': 'https://www.kingsmusic.ca/studio2000', 'education': 'music', 'addr:unit': '114'}",2019-02-20T18:19:25.000-08:00
"{'building': 'Essendene Mall', 'road': 'Bos Lane', 'neighbourhood': 'Historic Downtown Abbotsford', 'suburb': 'Babich', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2E6', 'country': 'Canada', 'country_code': 'ca'}",music_school,Abbotsford,49.04911060000001,-122.2895248,,"{'addr:housenumber': '33783', 'website': 'http://www.darcyalive.com', 'phone': '+1-604-746-7477', 'level': '1', 'description': 'Singing Lessons, Voice Coaching', 'addr:street': 'Essendene Avenue', 'addr:postcode': 'V2S 2H1'}",2018-06-20T15:11:06.000-07:00
"{'shop': 'A&D Music', 'house_number': '2613', 'road': 'Montrose Avenue', 'neighbourhood': 'Historic Downtown Abbotsford', 'suburb': 'Babich', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3T5', 'country': 'Canada', 'country_code': 'ca'}",music_school,Abbotsford,49.049272200000004,-122.29054,A&D Music,"{'addr:housenumber': '2613', 'website': 'http://ad-music.ca', 'shop': 'musical_instrument', 'phone': '+1-778-880-0280', 'opening_hours': 'Mo-Th 10:00-21:00; Fr 10:00-18:00; Sa 10:00-14:00', 'addr:street': 'Montrose Avenue', 'entrance': 'yes', 'addr:postcode': 'V2S 3T5'}",2019-09-02T22:08:25.000-07:00
"{'house_number': '2868', 'road': 'Langdon Street', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3L2', 'country': 'Canada', 'country_code': 'ca'}",music_school,Abbotsford,49.051217799999996,-122.33047409999999,Ebenezer Fine Arts Music School,"{'website': 'https://m.facebook.com/EbenezerFineArtsMusicSchool', 'education': 'music', 'phone': '+1-604-746-2466', 'addr:unit': '1'}",2018-06-20T15:10:55.000-07:00
