amenity,lat,lon,name,tags,timestamp,address,city
drinking_water,49.3018459,-123.1331913,,{},2017-07-07T19:10:17.000-07:00,"{'tourism': ""Lumberman's Arch Picnic Area Shelter"", 'road': 'Miniature Train Trail', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.2887914,-123.1397215,,{},2017-07-07T05:20:17.000-07:00,"{'shop': '7-Eleven', 'road': 'Denman Street', 'neighbourhood': 'West End', 'city_district': 'West End', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.18702070000001,-122.9428522,,{},2017-07-22T20:43:25.000-07:00,"{'house_number': '822', 'road': 'Ewen Avenue', 'neighbourhood': 'Queensborough', 'city_district': 'Queensborough', 'city': 'New Westminster', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3M 5B8', 'country': 'Canada', 'country_code': 'ca'}",New Westminster
drinking_water,49.2374075,-123.1056633,,{},2017-08-09T19:09:41.000-07:00,"{'leisure': 'Queen Elizabeth Disc Golf Course', 'road': 'Ontario Street', 'city_district': 'Riley Park', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5W', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.2778367,-123.22624609999998,,{},2017-08-01T23:22:50.000-07:00,"{'road': 'Seaside Bike Route', 'city': 'University Endowment Lands', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1E2', 'country': 'Canada', 'country_code': 'ca'}",University Endowment Lands
drinking_water,49.3272024,-123.1601861,,{},2015-09-23T21:49:31.000-07:00,"{'road': 'Spirit Trail', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1J4', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
drinking_water,49.2858092,-122.9973663,,{},2015-09-12T06:14:05.000-07:00,"{'road': 'Cambridge Street', 'neighbourhood': 'Capitol Hill', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5C 2C2', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
drinking_water,49.2838618,-122.9993887,,{},2015-09-12T06:14:04.000-07:00,"{'leisure': 'Confederation Park Lacrosse Box', 'road': 'Alpha Avenue', 'neighbourhood': 'Brentwood Park', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5C 2G6', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
drinking_water,49.2846789,-122.9981763,,{},2015-09-12T06:14:05.000-07:00,"{'building': 'picnic shelter', 'road': 'Beta Avenue', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5C 2C2', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
drinking_water,49.3432577,-123.0188916,,{},2017-07-29T05:09:17.000-07:00,"{'building': 'Lynn Canyon Park Visitors Centre', 'road': 'Park Road', 'suburb': 'Lynn Valley', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7J', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
drinking_water,49.2610461,-123.1848472,,{},2016-06-13T05:59:38.000-07:00,"{'road': 'Dunbar Diversion', 'city_district': 'Kitsilano', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6R', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.27152589999999,-123.0667305,,{},2016-06-13T05:54:54.000-07:00,"{'road': 'Grant Street', 'neighbourhood': 'Grandview-Woodland', 'city_district': 'Grandview-Woodland', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5L', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.2628789,-123.105027,,{},2012-04-20T01:10:59.000-07:00,"{'house_number': '2505', 'road': 'Ontario Street', 'neighbourhood': 'Mount Pleasant', 'city_district': 'Mount Pleasant', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5T 4T7', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.2819502,-123.1360374,,{},2015-09-08T03:29:30.000-07:00,"{'house_number': '1290', 'road': 'Burnaby Street', 'neighbourhood': 'Davie Village', 'city_district': 'West End', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.28457120000001,-123.1395915,,{},2015-09-06T02:24:54.000-07:00,"{'house_number': '1251', 'road': 'Cardero Street', 'neighbourhood': 'Davie Village', 'city_district': 'West End', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.3022367,-122.9584471,,{'description': 'A place to refill water bottles'},2018-07-15T06:48:45.000-07:00,"{'suburb': 'Dollarton', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z 2P5', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
drinking_water,49.26971810000001,-123.135353,,{},2017-08-01T00:00:04.000-07:00,"{'leisure': 'Granville Island Water Park', 'road': 'Cartwright Street', 'neighbourhood': 'Granville Island', 'suburb': 'Granville Island', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6H', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.279292,-123.1291515,,{},2018-06-18T18:49:43.000-07:00,"{'house_number': '1192', 'road': 'Burrard Street', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.3588171,-123.1078578,,{},2016-04-09T23:45:49.000-07:00,"{'amenity': 'GVWD Park Building', 'road': 'Dam Road', 'suburb': 'Handsworth', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7R 4K3', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
drinking_water,49.273768,-123.0979769,,{},2012-06-21T05:06:35.000-07:00,"{'building': 'Pacific Central Station', 'house_number': '1150', 'road': 'Station Street', 'neighbourhood': 'Strathcona', 'city_district': 'Strathcona', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6A 4C7', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.2226688,-123.0187504,,{},2019-04-21T03:49:22.000-07:00,"{'leisure': 'Pitch N Putt Golf Course', 'road': 'Trail of Hope', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 2V6', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
drinking_water,49.2255644,-123.0137097,,"{'inscription': 'In memory of our dear sister Vivian Chang\nFrom your Brothers and Sisters', 'start_date': '2004'}",2019-04-21T03:49:23.000-07:00,"{'leisure': 'Pitch N Putt Golf Course', 'road': 'Trail of Hope', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 2V6', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
drinking_water,49.26303529999999,-123.0731173,,{},2019-10-03T06:32:40.000-07:00,"{'house_number': '1562', 'road': 'East 8th Avenue', 'city_district': 'Grandview-Woodland', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5N 3P2', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
drinking_water,49.3012371,-122.9562908,,{'description': 'A place to fill up water bottles on the side of the bathroom building'},2018-07-15T06:48:47.000-07:00,"{'amenity': ""Wally's Burger"", 'road': 'Cates Park Road', 'suburb': 'Dollarton', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7G 1P8', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
drinking_water,49.3025652,-122.9560112,,{'description': 'A pipe to refill water bottles'},2018-07-15T06:48:47.000-07:00,"{'road': 'Cates Park Road', 'suburb': 'Dollarton', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7G 1P8', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
fuel,49.111214200000006,-122.7123358,Temo - Clover Hill Market,{'source': 'local_knowledge'},2012-06-13T20:41:33.000-07:00,"{'amenity': 'Temo - Clover Hill Market', 'road': '60 Avenue', 'suburb': 'Cloverdale', 'city_district': 'Cloverdale', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 4N2', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.2168746,-122.6233329,Husky,{'operator': 'Husky'},2017-07-31T07:04:17.000-07:00,"{'amenity': 'Husky', 'road': 'Lougheed Highway', 'suburb': 'Haney', 'city': 'Maple Ridge', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2X 2S2', 'country': 'Canada', 'country_code': 'ca'}",Maple Ridge
fuel,49.1973753,-122.8673669,Chevron,"{'addr:housenumber': '10732', 'website': 'https://www.chevronwithtechron.ca/', 'addr:street': '128 Street', 'phone': '+1-604-589-8292'}",2019-02-20T07:23:02.000-08:00,"{'amenity': 'Chevron', 'house_number': '10732', 'road': '128 Street', 'suburb': 'Whalley', 'city_district': 'Whalley', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 2Z0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.2266346,-122.9445305,,{},2012-04-13T02:18:13.000-07:00,"{'shop': 'Moblibe 1 Lube Express', 'house_number': '6869', 'road': 'Canada Way', 'neighbourhood': 'Eastburn', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5E 0B1', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2800905,-122.9681566,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'addr:housenumber': '6568', 'addr:street': 'Hastings Street', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",2019-06-08T06:29:00.000-07:00,"{'amenity': 'Petro-Canada', 'house_number': '6568', 'road': 'Hastings Street', 'neighbourhood': 'Westridge', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5B 1S0', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2211137,-122.65740759999998,Mac's,{},2013-04-09T19:40:44.000-07:00,"{'amenity': ""Mac's"", 'road': 'Dewdney Trunk Road', 'city': 'Maple Ridge', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2X 3C9', 'country': 'Canada', 'country_code': 'ca'}",Maple Ridge
fuel,49.1912713,-122.756852,Otter Co-op,"{'addr:housenumber': '16788', 'addr:street': '104 Avenue'}",2017-02-19T04:30:24.000-08:00,"{'amenity': 'Otter Co-op', 'house_number': '16788', 'road': '104 Avenue', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4N 1Z4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1192924,-122.6560664,Costco Gasoline,"{'brand:wikidata': 'Q715583', 'addr:housenumber': '20499', 'access': 'customers', 'brand:wikipedia': 'en:Costco', 'opening_hours': 'Mo-Fr 06:30-21:30; Sa 07:30-19:00; Su 08:00-18:00; Jan 01 off; Feb Mo[2] off; easter off; May Mo[-2] off; Jul 01 off; Sep Mo[1] off; Oct Mo[2] off; Dec 25 off', 'addr:street': '64 Avenue', 'membership': 'yes', 'brand': 'Costco Gasoline', 'operator': 'Costco'}",2019-09-02T22:08:26.000-07:00,"{'amenity': 'Costco Gasoline', 'house_number': '20499', 'road': '64 Avenue', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 5E6', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.30507100000001,-123.0323508,Petro Canada,{},2010-05-22T23:59:03.000-07:00,"{'amenity': 'Petro-Canada', 'road': 'Main Street', 'suburb': 'Lynnmour', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7J', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
fuel,49.25673610000001,-123.0232071,Chevron,"{'brand:wikidata': 'Q319642', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2019-10-29T17:29:00.000-07:00,"{'amenity': 'Chevron', 'road': 'Dominion Street', 'neighbourhood': 'Cascade Heights', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5M 3Z9', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2545443,-123.0195057,Husky,"{'brand:wikidata': 'Q702049', 'brand': 'Husky', 'brand:wikipedia': 'en:Husky Energy'}",2019-10-29T17:29:00.000-07:00,"{'amenity': 'Husky', 'road': 'Canada Way', 'neighbourhood': 'Discovery Park', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 3H0', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2326586,-123.0116946,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '4177', 'addr:street': 'Kingsway', 'brand': 'Shell', 'brand:wikipedia': 'en:Royal Dutch Shell'}",2019-05-27T03:58:23.000-07:00,"{'amenity': 'Shell', 'house_number': '4177', 'road': 'Kingsway', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 2M6', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.3404998,-123.2397683,Heritage Garage,"{'addr:housenumber': '4370', 'shop': 'car_repair', 'phone': '+1-604-926-8797', 'service': 'repair', 'addr:street': 'Marine Drive', 'addr:postcode': 'V7V 1P1', 'addr:city': 'West Vancouver'}",2018-02-05T04:27:43.000-08:00,"{'shop': 'Heritage Garage', 'house_number': '4370', 'road': 'Marine Drive', 'suburb': 'West Bay', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1P1', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
fuel,49.2167455,-122.622519,Chevron,{'source': 'bug report'},2015-03-08T22:44:28.000-07:00,"{'amenity': 'Chevron', 'road': 'Lougheed Highway', 'suburb': 'Haney', 'city': 'Maple Ridge', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2X 2S2', 'country': 'Canada', 'country_code': 'ca'}",Maple Ridge
fuel,49.382261,-123.351445,Bowen Island Gas Station,"{'addr:housenumber': '1062', 'addr:street': 'Mt Gardner Road', 'addr:postcode': 'V0N 1G0', 'addr:city': 'Bowen Island'}",2018-02-01T13:20:51.000-08:00,"{'amenity': 'Bowen Island Gas Station', 'house_number': '1062', 'road': 'Mt Gardner Road', 'city': 'Bowen Island Municipality', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V0N 1G0', 'country': 'Canada', 'country_code': 'ca'}",Bowen Island Municipality
fuel,49.198644,-122.2473677,Save Gas,"{'addr:housenumber': '1081', 'addr:street': 'Farms Road', 'phone': '+1-604-826-6760', 'addr:postcode': 'V2V 4J1', 'addr:city': 'Hatzic'}",2017-12-11T12:43:09.000-08:00,"{'amenity': 'Save Gas', 'house_number': '1081', 'road': 'Farms Road', 'commercial': 'Hatzic Prairie Market', 'city': 'Area F (McConnell Creek/Hatzic Prairie)', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2V 4J1', 'country': 'Canada', 'country_code': 'ca'}",Area F (McConnell Creek/Hatzic Prairie)
fuel,49.157994,-122.286029,Esso,"{'addr:housenumber': '33888', 'addr:street': 'Dewdney Trunk Road', 'phone': '+1-604-820-8848', 'addr:postcode': 'V2V 6Y4', 'addr:city': 'Mission'}",2018-02-02T18:57:07.000-08:00,"{'amenity': 'Esso', 'house_number': '33888', 'road': 'Dewdney Trunk Road', 'town': 'Mission', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2V 6Y4', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.166856,-122.3156642,Husky,"{'addr:housenumber': '9072', 'shop': 'convenience', 'phone': '+1-604-820-2350', 'addr:street': 'Cedar Street', 'addr:postcode': 'V2S 1A7', 'addr:city': 'Mission'}",2017-12-11T12:43:09.000-08:00,"{'shop': 'Husky', 'house_number': '9072', 'road': 'Cedar Street', 'town': 'Mission', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 1A7', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.1119509,-122.645126,Esso Gas,"{'addr:housenumber': '6036', 'fuel:octane_95': 'yes', 'fuel:octane_91': 'yes', 'addr:street': 'Glover Road', 'fuel:diesel': 'yes', 'brand': 'Esso', 'operator': 'Esso'}",2016-10-10T23:10:08.000-07:00,"{'amenity': 'Esso Gas', 'house_number': '6036', 'road': 'Glover Road', 'city': 'Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 0A3', 'country': 'Canada', 'country_code': 'ca'}",Langley
fuel,49.0546584,-122.3263996,Husky,{},2015-07-05T15:07:12.000-07:00,"{'amenity': 'Husky', 'road': 'Trethewey Street', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3R3', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
fuel,49.2808974,-123.0659762,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '1896', 'brand:wikipedia': 'en:Royal Dutch Shell', 'addr:street': 'East Hastings Street', 'brand': 'Shell', 'addr:city': 'Vancouver'}",2019-10-31T23:04:22.000-07:00,"{'amenity': 'Shell', 'house_number': '1896', 'road': 'East Hastings Street', 'city_district': 'Grandview-Woodland', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5L', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.0764094,-122.6697992,Super Save Gas,"{'addr:province': 'BC', 'addr:housenumber': '4061', 'addr:street': '200 Street', 'addr:city': 'Langley'}",2020-02-03T00:51:41.000-08:00,"{'amenity': 'Super Save Gas', 'house_number': '4061', 'road': '200 Street', 'city_district': 'Brookswood-Fernridge', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 1K8', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fuel,49.3371539,-123.0385578,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada', 'operator': 'Petro-Canada'}",2019-07-07T22:34:44.000-07:00,"{'amenity': 'Petro-Canada', 'road': 'Lynn Valley Road', 'suburb': 'Lynn Valley', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7K 1C2', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
fuel,49.0528551,-122.3750943,Esso Cardlock,{},2018-05-31T01:06:00.000-07:00,"{'amenity': 'Esso Cardlock', 'road': 'South Fraser Way', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6L4', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
fuel,49.08198,-122.0561086,Rainbow Food & Gas,{'operator': 'Fas Gas Plus'},2018-02-12T01:42:34.000-08:00,"{'amenity': 'Rainbow Food & Gas', 'road': 'Yarrow Central Road', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",Chilliwack
fuel,49.219925,-123.0408648,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",2019-08-11T00:05:00.000-07:00,"{'amenity': 'Petro-Canada', 'road': 'East 54th Avenue', 'neighbourhood': 'Champlain Heights', 'city_district': 'Killarney', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5S 1Y5', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.158822,-122.2869485,,{'access': 'private'},2017-01-22T19:24:59.000-08:00,"{'amenity': 'Riverside College', 'road': 'Dewdney Trunk Road', 'town': 'Mission', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2V 6Y4', 'country': 'Canada', 'country_code': 'ca'}",Null
fuel,49.1190386,-122.8907589,Petro Canada,"{'addr:housenumber': '6389', 'addr:street': 'Scott Road'}",2017-02-19T04:27:17.000-08:00,"{'amenity': 'Petro Canada', 'house_number': '6389', 'road': 'Scott Road', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4E 2B0', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.1340137,-122.8680783,Shell,"{'addr:housenumber': '12791', 'name:en': 'Shell', 'addr:street': '72 Avenue'}",2017-02-03T02:06:49.000-08:00,"{'amenity': 'Shell', 'house_number': '12791', 'road': '72 Avenue', 'suburb': 'Strawberry Hill', 'city_district': 'Newton', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3W 1H8', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.2374864,-122.8697626,Chevron,"{'addr:housenumber': '945', 'addr:street': 'Brunette Avenue', 'operator': 'Chevron', 'addr:city': 'Coquitlam'}",2019-09-13T13:57:03.000-07:00,"{'amenity': 'Chevron', 'house_number': '945', 'road': 'Brunette Avenue', 'suburb': 'Maillardville', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 1C8', 'country': 'Canada', 'country_code': 'ca'}",Coquitlam
fuel,49.1773271,-122.7560651,,{},2018-05-21T21:33:49.000-07:00,"{'road': 'Tynehead Perimeter Trail', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4N 1Z4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fuel,49.26040689999999,-123.1007569,Chevron,"{'brand:wikidata': 'Q319642', 'addr:housenumber': '2748', 'addr:street': 'Main Street', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2019-10-29T23:13:39.000-07:00,"{'amenity': 'Chevron', 'house_number': '2748', 'road': 'Main Street', 'neighbourhood': 'Mount Pleasant', 'city_district': 'Mount Pleasant', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5T 3E8', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.2693556,-123.0770717,Chevron Commercial Card Lock,{'brand': 'Chevron'},2017-10-04T20:39:57.000-07:00,"{'amenity': 'Chevron Commercial Card Lock', 'road': 'East 1st Avenue', 'neighbourhood': 'Grandview-Woodland', 'city_district': 'Grandview-Woodland', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5L', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.3742263,-123.2747199,,"{'fuel:LH2': 'yes', 'operator': 'BC  Hydro'}",2018-07-20T02:42:08.000-07:00,"{'amenity': 'BC  Hydro', 'road': 'Royal Avenue', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2B0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
fuel,49.2945792,-123.1182523,,{'operator': 'Chevron'},2020-03-18T15:53:35.000-07:00,"{'amenity': 'Chevron', 'road': 'Stanley Park Seawall Bike Path', 'neighbourhood': 'Coal Harbour', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.25980420000001,-122.9640537,Chevron,"{'brand:wikidata': 'Q319642', 'brand': 'Chevron', 'brand:wikipedia': 'en:Chevron Corporation'}",2019-06-17T23:22:51.000-07:00,"{'amenity': 'Chevron', 'road': 'Lougheed Highway', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5A 2S8', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
fuel,49.2450407,-123.1535961,Chevron,{},2010-05-07T22:32:39.000-07:00,"{'amenity': 'Chevron', 'road': 'Valley Drive', 'city_district': 'Arbutus-Ridge', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6M', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fuel,49.319628,-123.0728822,Petro-Canada,"{'brand:wikidata': 'Q1208279', 'brand': 'Petro-Canada', 'brand:wikipedia': 'en:Petro-Canada'}",2019-07-07T22:34:44.000-07:00,"{'house_number': '1245', 'road': 'Lonsdale Avenue', 'neighbourhood': 'Central Lonsdale', 'suburb': 'Keith-Lynn', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
